# coordinator_comparison mode=broker n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 → client sees 4 workers, 5 peers; broker has 5 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
broker,20,662,20,20,398,false
broker,20,663,16,16,251,false
broker,20,664,16,16,224,false
broker,20,665,16,16,449,false
broker,20,666,16,16,310,false
broker,20,667,21,21,12651,false
broker,20,668,21,21,210,false
broker,20,669,21,21,224,false
broker,20,670,21,21,264,false
broker,20,671,21,21,288,false
broker,20,672,17,17,240,false
broker,20,673,17,17,329,false
broker,20,674,17,17,475,false
broker,20,675,17,17,313,false
broker,20,676,15,15,8021,false
broker,20,677,15,15,270,false
broker,20,678,15,15,8427,false
broker,20,679,15,15,256,false
broker,20,680,15,15,260,false
broker,20,681,19,19,5277,false
broker,20,682,19,19,309,false
broker,20,683,19,19,273,false
broker,20,684,19,19,336,false
broker,20,685,15,15,12257,false
broker,20,686,15,15,275,false
broker,20,687,15,15,259,false
broker,20,688,15,15,249,false
broker,20,689,15,15,493,false
broker,20,690,14,14,18313,false
broker,20,691,14,14,172,false
broker,20,692,14,14,467,false
broker,20,693,14,14,446,false
broker,20,694,14,14,345,false
broker,20,695,12,12,8483,false
broker,20,696,12,12,118,false
broker,20,697,12,12,310,false
broker,20,698,12,12,264,false
broker,20,699,12,12,439,false
broker,20,700,15,15,304,false
broker,20,701,15,15,382,false
broker,20,702,15,15,480,false
broker,20,703,15,15,422,false
broker,20,704,14,14,14321,false
broker,20,705,14,14,377,false
broker,20,706,14,14,214,false
broker,20,707,14,14,388,false
broker,20,708,14,14,316,false
broker,20,709,13,13,2704,false
broker,20,710,13,13,260,false
broker,20,711,13,13,241,false
broker,20,712,13,13,404,false
broker,20,713,12,12,11532,false
broker,20,714,12,12,269,false
broker,20,715,12,12,631,false
broker,20,716,12,12,313,false
broker,20,717,12,12,288,false
broker,20,718,12,12,4633,false
broker,20,719,12,12,251,false
broker,20,720,12,12,265,false
broker,20,721,12,12,245,false
broker,20,722,12,12,394,false
broker,20,723,12,12,471,false
broker,20,724,12,12,252,false
broker,20,725,12,12,8923,false
broker,20,726,17,17,16055,false
broker,20,727,17,17,65,false
broker,20,728,17,17,344,false
broker,20,729,17,17,349,false
broker,20,730,17,17,337,false
broker,20,731,14,14,233,false
broker,20,732,14,14,250,false
broker,20,733,14,14,260,false
broker,20,734,14,14,457,false
broker,20,735,13,13,9484,false
broker,20,736,13,13,340,false
broker,20,737,13,13,316,false
broker,20,738,13,13,263,false
broker,20,739,13,13,249,false
broker,20,740,16,16,207,false
broker,20,741,16,16,503,false
broker,20,742,16,16,419,false
broker,20,743,16,16,440,false
broker,20,744,16,16,12671,false
broker,20,745,16,16,202,false
broker,20,746,16,16,267,false
broker,20,747,16,16,241,false
broker,20,748,16,16,301,false
broker,20,749,14,14,8234,false
broker,20,750,14,14,329,false
broker,20,751,14,14,311,false
broker,20,752,15,15,151,false
broker,20,753,15,15,293,false
broker,20,754,15,15,618,false
broker,20,755,15,15,258,false
broker,20,756,12,12,228,false
broker,20,757,12,12,461,false
broker,20,758,12,12,285,false
broker,20,759,12,8,13206,false
broker,20,760,8,8,320,false
broker,20,761,8,8,252,false
broker,20,762,8,8,440,false
broker,20,763,8,8,261,false
broker,20,764,4,4,7477,false
broker,20,765,4,4,332,false
broker,20,766,4,4,390,false
broker,20,767,4,4,4836,false
broker,20,768,4,4,188,false
broker,20,769,9,9,221,false
broker,20,770,9,9,365,false
broker,20,771,9,9,224,false
broker,20,772,9,9,221,false
broker,20,773,12,12,4781,false
broker,20,774,12,12,138,false
broker,20,775,12,12,378,false
broker,20,776,12,12,499,false
broker,20,777,8,8,8798,false
broker,20,778,8,8,245,false
broker,20,779,8,8,373,false
broker,20,780,8,8,603,false
broker,20,781,8,8,352,false
broker,20,782,13,13,1033,false
broker,20,783,13,13,365,false
broker,20,784,13,13,457,false
broker,20,785,13,13,340,false
broker,20,786,11,11,15001,false
broker,20,787,11,11,185,false
broker,20,788,11,11,339,false
broker,20,789,11,11,267,false
broker,20,790,11,11,396,false
broker,20,791,8,8,2451,false
broker,20,792,8,8,336,false
broker,20,793,8,8,380,false
broker,20,794,8,8,339,false
broker,20,795,13,13,3295,false
broker,20,796,13,13,328,false
broker,20,797,13,13,389,false
broker,20,798,13,13,391,false
broker,20,799,17,17,10924,false
broker,20,800,17,17,154,false
broker,20,801,17,17,267,false
broker,20,802,17,17,422,false
broker,20,803,17,17,288,false
broker,20,804,20,20,4911,false
broker,20,805,20,20,292,false
broker,20,806,20,20,406,false
broker,20,807,20,20,326,false
broker,20,808,20,20,355,false
broker,20,809,21,21,205,false
broker,20,810,21,21,351,false
broker,20,811,21,21,391,false
broker,20,812,21,21,2337,false
broker,20,813,24,24,3968,false
broker,20,814,24,24,318,false
broker,20,815,24,24,216,false
broker,20,816,24,24,274,false
broker,20,817,24,24,10532,false
broker,20,818,24,24,295,false
broker,20,819,24,24,228,false
broker,20,820,24,24,403,false
broker,20,821,24,24,257,false
