# coordinator_comparison mode=gossip n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 → client sees 6 workers, 6 peers; broker has 0 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
gossip,20,770,7,7,32,false
gossip,20,771,7,7,62,false
gossip,20,772,7,7,48,false
gossip,20,773,8,8,517,false
gossip,20,774,8,8,49,false
gossip,20,775,8,8,27,false
gossip,20,776,8,8,64,false
gossip,20,777,8,9,28,false
gossip,20,778,9,9,48,false
gossip,20,779,9,9,32,false
gossip,20,780,9,9,44,false
gossip,20,781,9,9,50,false
gossip,20,782,11,11,26,false
gossip,20,783,11,11,39,false
gossip,20,784,11,11,36,false
gossip,20,785,11,11,34,false
gossip,20,786,11,9,40,false
gossip,20,787,9,9,51,false
gossip,20,788,9,9,33,false
gossip,20,789,9,9,57,false
gossip,20,790,9,9,36,false
gossip,20,791,12,12,54,false
gossip,20,792,12,12,51,false
gossip,20,793,12,12,55,false
gossip,20,794,12,12,68,false
gossip,20,795,8,8,30,false
gossip,20,796,8,8,44,false
gossip,20,797,8,8,54,false
gossip,20,798,8,8,188,false
gossip,20,799,4,4,221,false
gossip,20,800,4,4,32,false
gossip,20,801,4,4,52,false
gossip,20,802,4,4,30,false
gossip,20,803,4,4,56,false
gossip,20,804,0,0,41,false
gossip,20,805,0,0,30,false
gossip,20,806,0,0,27,false
gossip,20,807,0,0,32,false
gossip,20,808,1,1,32,false
gossip,20,809,1,1,35,false
gossip,20,810,1,1,76,false
gossip,20,811,1,1,57,false
gossip,20,812,1,1,41,false
gossip,20,813,0,0,30,false
gossip,20,814,0,0,40,false
gossip,20,815,0,0,34,false
gossip,20,816,0,0,65,false
gossip,20,817,2,2,20,false
gossip,20,818,2,2,30,false
gossip,20,819,2,2,29,false
gossip,20,820,2,2,31,false
gossip,20,821,2,2,51,false
gossip,20,822,0,0,21,false
gossip,20,823,0,0,29,false
gossip,20,824,0,0,22,false
gossip,20,825,0,0,27,false
gossip,20,826,0,4,23,true
gossip,20,827,4,4,31,false
gossip,20,828,4,4,28,false
gossip,20,829,4,4,36,false
gossip,20,830,4,4,48,false
gossip,20,831,9,9,23,false
